Agent,attribute,value,intra_p,excl_p,v_score
Human,screen_availWidth,1920,0.475,0.4308,0.2046
Human,screen_availWidth,2560,0.45,0.9992,0.4497
Human,screen_availWidth,1848,0.05,0.9023,0.0451
Human,screen_availWidth,2400,0.025,1.0,0.025
Human,navigator_properties,SUPPORTED,1.0,0.0,0.0
Human,permissions_microphone,prompt,1.0,0.4083,0.4083
Human,webDriverValue,False,1.0,0.3489,0.3489
Human,sec-fetch-dest,empty,1.0,0.0,0.0
Human,screen_availTop,0,0.95,0.2481,0.2357
Human,screen_availTop,27,0.05,0.9023,0.0451
Human,window_outer_width,2560,0.275,1.0,0.275
Human,window_outer_width,901,0.2,1.0,0.2
Human,window_outer_width,2559,0.175,1.0,0.175
Human,window_outer_width,967,0.125,1.0,0.125
Human,window_outer_width,979,0.1,1.0,0.1
Human,window_outer_width,1848,0.05,0.9023,0.0451
Human,window_outer_width,1209,0.025,1.0,0.025
Human,window_outer_width,847,0.025,1.0,0.025
Human,window_outer_width,947,0.025,0.8323,0.0208
Human,battery_ondischargingtimechange,MISSING,1.0,0.0,0.0
Human,audioFormats_audio/aac,maybe,0.5,0.888,0.444
Human,audioFormats_audio/aac,probably,0.5,0.112,0.056
Human,x-forwarded-proto,https,1.0,0.0,0.0
Human,gyroscope,False,0.5,0.888,0.444
Human,gyroscope,True,0.5,0.112,0.056
Human,accept,*/*,1.0,0.0376,0.0376
Human,userAgentData_platformVersion,MISSING,1.0,0.1662,0.1662
Human,screen_availHeight,1080,0.475,0.5211,0.2475
Human,screen_availHeight,1440,0.45,0.9992,0.4497
Human,screen_availHeight,1053,0.05,0.9023,0.0451
Human,screen_availHeight,1350,0.025,1.0,0.025
Human,languages-js,"en-US,en",0.75,0.2692,0.2019
Human,languages-js,"fr-FR,fr,en-US,en",0.25,0.909,0.2273
Human,audioFormats_audio/mpeg,maybe,0.5,0.888,0.444
Human,audioFormats_audio/mpeg,probably,0.5,0.112,0.056
Human,platform,Linux x86_64,1.0,0.2594,0.2594
Human,sec-ch-ua-mobile,MISSING,0.5,0.888,0.444
Human,sec-ch-ua-mobile,?0,0.5,0.112,0.056
Human,timezone,-60,1.0,0.3902,0.3902
Human,accept-language,"en-US,en;q=0.9",0.5,0.194,0.097
Human,accept-language,"en-US,en;q=0.5",0.25,0.9624,0.2406
Human,accept-language,"fr-FR,fr;q=0.9,en-US;q=0.8,en;q=0.7",0.25,0.909,0.2273
Human,sec-ch-ua-form-factors,MISSING,1.0,0.0376,0.0376
Human,content-type,application/json,1.0,0.0,0.0
Human,userAgentData_platform,MISSING,0.5,0.582,0.291
Human,userAgentData_platform,Linux,0.5,0.5797,0.2898
Human,detailChrome_webstore,MISSING,0.5,0.888,0.444
Human,detailChrome_webstore,NOT_SUPPORTED,0.5,0.112,0.056
Human,audioContext,SUPPORTED,1.0,0.0,0.0
Human,signature-agent,MISSING,1.0,0.0489,0.0489
Human,permissions_payment-handler,NOT_SUPPORTED,0.5,0.7639,0.382
Human,permissions_payment-handler,granted,0.5,0.5203,0.2602
Human,navigator_properties_total,79,0.5,0.4218,0.2109
Human,navigator_properties_total,44,0.25,1.0,0.25
Human,navigator_properties_total,45,0.25,0.888,0.222
Human,detailChrome_connect,MISSING,0.5,0.888,0.444
Human,detailChrome_connect,55,0.5,0.1985,0.0992
Human,sec-fetch-user,MISSING,1.0,0.0,0.0
Human,battery_onlevelchange,MISSING,1.0,0.0,0.0
Human,etsl,37,0.5,0.888,0.444
Human,etsl,33,0.5,0.112,0.056
Human,vendor,NOT_SUPPORTED,0.5,0.888,0.444
Human,vendor,Google Inc.,0.5,0.112,0.056
Human,client_width,2544,0.25,1.0,0.25
Human,client_width,911,0.225,0.9977,0.2245
Human,client_width,850,0.2,1.0,0.2
Human,client_width,2528,0.175,1.0,0.175
Human,client_width,1817,0.05,0.9323,0.0466
Human,client_width,2529,0.025,0.9992,0.025
Human,client_width,1143,0.025,1.0,0.025
Human,client_width,796,0.025,1.0,0.025
Human,client_width,896,0.025,0.9241,0.0231
Human,resOverflow_errorName,InternalError,0.5,0.888,0.444
Human,resOverflow_errorName,RangeError,0.5,0.112,0.056
Human,permissions_clipboard-read,NOT_SUPPORTED,0.5,0.7639,0.382
Human,permissions_clipboard-read,prompt,0.5,0.5203,0.2602
Human,window_inner_height,1322,0.25,1.0,0.25
Human,window_inner_height,927,0.25,0.9135,0.2284
Human,window_inner_height,933,0.225,1.0,0.225
Human,window_inner_height,1352,0.175,1.0,0.175
Human,window_inner_height,966,0.05,0.9023,0.0451
Human,window_inner_height,1353,0.025,1.0,0.025
Human,window_inner_height,1166,0.025,1.0,0.025
Human,connection-js_downlink,MISSING,0.5,0.888,0.444
Human,connection-js_downlink,10,0.25,0.9286,0.2321
Human,connection-js_downlink,1.45,0.05,0.891,0.0445
Human,connection-js_downlink,1.5,0.05,0.8865,0.0443
Human,connection-js_downlink,1.7,0.05,0.9233,0.0462
Human,connection-js_downlink,1.6,0.05,0.906,0.0453
Human,connection-js_downlink,1.55,0.025,0.8932,0.0223
Human,connection-js_downlink,1.65,0.025,0.9113,0.0228
Human,window_screenX,0,0.5,0.3226,0.1613
Human,window_screenX,1920,0.45,1.0,0.45
Human,window_screenX,72,0.05,0.9023,0.0451
Human,cookie_behavior,REUSED_COOKIE,1.0,0.8699,0.8699
BrowserUse_LOCAL,iframeChrome,object,1.0,0.1363,0.1363
BrowserUse_LOCAL,userAgentData_mobile,False,0.6923,0.4323,0.2993
BrowserUse_LOCAL,userAgentData_mobile,MISSING,0.3077,0.5677,0.1747
BrowserUse_LOCAL,chromeRuntimeProps,NOT_SUPPORTED,0.6923,0.3774,0.2613
BrowserUse_LOCAL,chromeRuntimeProps,MISSING,0.3077,0.6226,0.1916
BrowserUse_LOCAL,audioContext_sampleRate,44100,1.0,0.6516,0.6516
BrowserUse_LOCAL,permissions_midi,denied,1.0,0.8,0.8
BrowserUse_LOCAL,host,api.example.org,1.0,0.0,0.0
BrowserUse_LOCAL,permissions_geolocation,denied,1.0,0.8,0.8
BrowserUse_LOCAL,dnt,MISSING,1.0,0.0403,0.0403
BrowserUse_LOCAL,priority,"u=1, i",1.0,0.5548,0.5548
BrowserUse_LOCAL,signature,MISSING,1.0,0.0524,0.0524
BrowserUse_LOCAL,screen_left,MISSING,1.0,0.1363,0.1363
BrowserUse_LOCAL,doNotTrack,NC,1.0,0.0677,0.0677
BrowserUse_LOCAL,permissions_background-sync,denied,1.0,0.8,0.8
BrowserUse_LOCAL,detailChrome_loadTimes,37,1.0,0.1887,0.1887
BrowserUse_LOCAL,sec-fetch-mode,cors,1.0,0.0,0.0
BrowserUse_LOCAL,battery_onchargingchange,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,origin,https://example.org,0.1538,0.8524,0.1311
BrowserUse_LOCAL,origin,https://site4.example.org,0.1538,0.8798,0.1354
BrowserUse_LOCAL,origin,https://site8.example.org,0.1538,0.8798,0.1354
BrowserUse_LOCAL,origin,https://site1.example.org,0.0769,0.9137,0.0703
BrowserUse_LOCAL,origin,https://site2.example.org,0.0769,0.9129,0.0702
BrowserUse_LOCAL,origin,https://site3.example.org,0.0769,0.9024,0.0694
BrowserUse_LOCAL,origin,https://site5.example.org,0.0769,0.9129,0.0702
BrowserUse_LOCAL,origin,https://site6.example.org,0.0769,0.9081,0.0699
BrowserUse_LOCAL,origin,https://site7.example.org,0.0769,0.921,0.0708
BrowserUse_LOCAL,origin,https://site9.example.org,0.0769,0.9169,0.0705
BrowserUse_LOCAL,screen_availLeft,72,1.0,0.9984,0.9984
BrowserUse_LOCAL,content-length,36160.0,0.1615,1.0,0.1615
BrowserUse_LOCAL,content-length,36163.0,0.1154,1.0,0.1154
BrowserUse_LOCAL,content-length,34786.0,0.1077,0.9976,0.1074
BrowserUse_LOCAL,content-length,36161.0,0.0923,1.0,0.0923
BrowserUse_LOCAL,content-length,34787.0,0.0769,1.0,0.0769
BrowserUse_LOCAL,content-length,36164.0,0.0615,1.0,0.0615
BrowserUse_LOCAL,content-length,36119.0,0.0462,0.9935,0.0459
BrowserUse_LOCAL,content-length,36165.0,0.0462,1.0,0.0462
BrowserUse_LOCAL,content-length,36121.0,0.0385,0.9847,0.0379
BrowserUse_LOCAL,content-length,34789.0,0.0385,1.0,0.0385
BrowserUse_LOCAL,content-length,36118.0,0.0308,0.9927,0.0305
BrowserUse_LOCAL,content-length,36122.0,0.0231,0.9839,0.0227
BrowserUse_LOCAL,content-length,34790.0,0.0231,1.0,0.0231
BrowserUse_LOCAL,content-length,36158.0,0.0154,1.0,0.0154
BrowserUse_LOCAL,content-length,36120.0,0.0154,0.9911,0.0152
BrowserUse_LOCAL,content-length,36162.0,0.0154,1.0,0.0154
BrowserUse_LOCAL,content-length,36166.0,0.0154,1.0,0.0154
BrowserUse_LOCAL,content-length,34784.0,0.0154,0.9992,0.0154
BrowserUse_LOCAL,content-length,34788.0,0.0154,1.0,0.0154
BrowserUse_LOCAL,content-length,34791.0,0.0154,1.0,0.0154
BrowserUse_LOCAL,content-length,36159.0,0.0077,1.0,0.0077
BrowserUse_LOCAL,content-length,36157.0,0.0077,1.0,0.0077
BrowserUse_LOCAL,content-length,34783.0,0.0077,0.9984,0.0077
BrowserUse_LOCAL,content-length,34792.0,0.0077,1.0,0.0077
BrowserUse_LOCAL,connection-js_saveData,False,1.0,0.1363,0.1363
BrowserUse_LOCAL,webGLRendererException,t7TqrxctHGyb,0.6923,0.4661,0.3227
BrowserUse_LOCAL,webGLRendererException,MISSING,0.3077,0.6766,0.2082
BrowserUse_LOCAL,connection,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,multiMediaDevices_micros,1,1.0,0.2274,0.2274
BrowserUse_LOCAL,cf-visitor,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,client_height,2344,0.5308,0.9992,0.5303
BrowserUse_LOCAL,client_height,127,0.3077,0.8177,0.2516
BrowserUse_LOCAL,client_height,2362,0.1308,0.9508,0.1243
BrowserUse_LOCAL,client_height,2398,0.0231,1.0,0.0231
BrowserUse_LOCAL,client_height,2380,0.0077,0.9323,0.0072
BrowserUse_LOCAL,buildID,NOT_SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,cf-ray,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,detailChrome,SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,sec-ch-ua-platform,"""Linux""",1.0,0.4685,0.4685
BrowserUse_LOCAL,detailChrome_csi,37,1.0,0.1887,0.1887
BrowserUse_LOCAL,permissions_persistent-storage,denied,1.0,0.8,0.8
BrowserUse_LOCAL,userAgentData_wow64,False,0.6923,0.4323,0.2993
BrowserUse_LOCAL,userAgentData_wow64,MISSING,0.3077,0.5677,0.1747
BrowserUse_LOCAL,keyboard,"²*^$;à&é""'(-è_ç=<qbcdefghijkl,noparstuvzxyw):ùm!",1.0,0.871,0.871
BrowserUse_LOCAL,userAgentData_architecture,x86,0.6923,0.5403,0.3741
BrowserUse_LOCAL,userAgentData_architecture,MISSING,0.3077,0.5677,0.1747
BrowserUse_LOCAL,audioFormats_audio/x-mpegurl,maybe,1.0,0.1887,0.1887
BrowserUse_LOCAL,detailChrome_app,35,1.0,0.1887,0.1887
BrowserUse_LOCAL,resOverflow,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,audioFormats_audio/flac,probably,1.0,0.1363,0.1363
BrowserUse_LOCAL,productSub,20030107,1.0,0.1363,0.1363
BrowserUse_LOCAL,connection-js_type,wifi,1.0,1.0,1.0
BrowserUse_LOCAL,connection-js_effectiveType,4g,1.0,0.1637,0.1637
BrowserUse_LOCAL,accept-encoding,"gzip, deflate, br, zstd",1.0,0.0403,0.0403
BrowserUse_LOCAL,screen_depth,24,1.0,0.25,0.25
BrowserUse_LOCAL,permissions_magnetometer,denied,1.0,0.8,0.8
BrowserUse_LOCAL,cf-connecting-ip,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,screen_width,1920,1.0,0.3726,0.3726
BrowserUse_LOCAL,referer,INTERNAL,1.0,0.0403,0.0403
BrowserUse_LOCAL,signature-input,MISSING,1.0,0.0524,0.0524
BrowserUse_LOCAL,screen_top,MISSING,1.0,0.1363,0.1363
BrowserUse_LOCAL,userAgentData_fullVersionList,Chromium:144.0.7559.96|Google Chrome:144.0.7559.96|Not(A:Brand:8.0.0.0,0.6923,0.7887,0.546
BrowserUse_LOCAL,userAgentData_fullVersionList,MISSING,0.3077,0.5339,0.1643
BrowserUse_LOCAL,window_device_pixel_ratio,1.0,1.0,0.1556,0.1556
BrowserUse_LOCAL,battery,SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,resOverflow_depth,8926,0.6923,0.7927,0.5488
BrowserUse_LOCAL,resOverflow_depth,8912,0.3,0.9944,0.2983
BrowserUse_LOCAL,resOverflow_depth,8909,0.0077,0.9992,0.0077
BrowserUse_LOCAL,battery_onchargingtimechange,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,userAgentData_brands,Chromium:144|Google Chrome:144|Not(A:Brand:8,0.6923,0.6766,0.4684
BrowserUse_LOCAL,userAgentData_brands,MISSING,0.3077,0.5677,0.1747
BrowserUse_LOCAL,screen_height,1080,1.0,0.3726,0.3726
BrowserUse_LOCAL,userAgentData_formFactors,Desktop,0.6923,0.4661,0.3227
BrowserUse_LOCAL,userAgentData_formFactors,MISSING,0.3077,0.5339,0.1643
BrowserUse_LOCAL,sec-ch-ua,"""Not(A:Brand"";v=""8"", ""Chromium"";v=""144"", ""Google Chrome"";v=""144""",1.0,0.5565,0.5565
BrowserUse_LOCAL,upgrade-insecure-requests,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,multiMediaDevices_speakers,1,1.0,0.3548,0.3548
BrowserUse_LOCAL,permissions_push,NOT_SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,permissions_notifications,granted,1.0,0.8,0.8
BrowserUse_LOCAL,permissions_clipboard-write,denied,1.0,0.8,0.8
BrowserUse_LOCAL,userAgentData,SUPPORTED,0.6923,0.4323,0.2993
BrowserUse_LOCAL,userAgentData,MISSING,0.3077,0.6766,0.2082
BrowserUse_LOCAL,hardwareConcurrency,8,1.0,0.3621,0.3621
BrowserUse_LOCAL,battery_chargingTime,0,0.5154,0.3556,0.1833
BrowserUse_LOCAL,battery_chargingTime,MISSING,0.1308,0.7371,0.0964
BrowserUse_LOCAL,battery_chargingTime,1066,0.0154,1.0,0.0154
BrowserUse_LOCAL,battery_chargingTime,647,0.0154,1.0,0.0154
BrowserUse_LOCAL,battery_chargingTime,485,0.0154,1.0,0.0154
BrowserUse_LOCAL,battery_chargingTime,1631,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1579,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1554,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1506,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1492,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1424,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1389,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1325,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1303,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1229,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1137,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,1003,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,915,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,839,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,719,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,4006,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,4219,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,3455,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,3690,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,3827,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,3656,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2272,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2299,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2313,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2341,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2373,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,350,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,313,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,348,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,3813,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2379,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2406,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2442,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2457,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2515,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2529,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2545,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2584,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2618,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_chargingTime,2639,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_charging,True,0.8692,0.2347,0.204
BrowserUse_LOCAL,battery_charging,False,0.1308,0.9016,0.1179
BrowserUse_LOCAL,battery_dischargingTime,MISSING,0.8692,0.0871,0.0757
BrowserUse_LOCAL,battery_dischargingTime,12310,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7360,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7022,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7334,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,9624,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7851,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7642,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,15282,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,15988,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7431,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7635,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,15925,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7094,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,10280,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,7568,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,17975,0.0077,1.0,0.0077
BrowserUse_LOCAL,battery_dischargingTime,15532,0.0077,1.0,0.0077
BrowserUse_LOCAL,navigator_properties_hash,XY0_CstcP1u9,1.0,0.4685,0.4685
BrowserUse_LOCAL,audioFormats_audio/3gpp,MISSING,1.0,0.1661,0.1661
BrowserUse_LOCAL,cf-ipcountry,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,userAgentData_bitness,64,0.6923,0.4661,0.3227
BrowserUse_LOCAL,userAgentData_bitness,MISSING,0.3077,0.5339,0.1643
BrowserUse_LOCAL,plugins,Plugin 0: PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 1: Chrome PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 2: Chromium PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 3: Microsoft Edge PDF Viewer; Portable Document Format; internal-pdf-viewer. Plugin 4: WebKit built-in PDF; Portable Document Format; internal-pdf-viewer. ,1.0,0.3395,0.3395
BrowserUse_LOCAL,window_outer_height,1053,1.0,0.9984,0.9984
BrowserUse_LOCAL,deviceMemory,8.0,1.0,0.1371,0.1371
BrowserUse_LOCAL,battery_level,0.98,0.5077,0.9774,0.4962
BrowserUse_LOCAL,battery_level,0.95,0.1692,0.9984,0.169
BrowserUse_LOCAL,battery_level,0.97,0.0462,0.9944,0.0459
BrowserUse_LOCAL,battery_level,0.93,0.0385,0.9976,0.0384
BrowserUse_LOCAL,battery_level,0.94,0.0385,0.9903,0.0381
BrowserUse_LOCAL,battery_level,0.96,0.0385,0.9944,0.0382
BrowserUse_LOCAL,battery_level,0.9,0.0308,0.9992,0.0307
BrowserUse_LOCAL,battery_level,0.89,0.0231,0.9976,0.023
BrowserUse_LOCAL,battery_level,0.92,0.0231,0.9992,0.0231
BrowserUse_LOCAL,battery_level,0.87,0.0154,0.9968,0.0153
BrowserUse_LOCAL,battery_level,1,0.0154,0.375,0.0058
BrowserUse_LOCAL,battery_level,0.84,0.0154,0.9984,0.0154
BrowserUse_LOCAL,battery_level,0.88,0.0077,0.9984,0.0077
BrowserUse_LOCAL,battery_level,0.91,0.0077,0.9976,0.0077
BrowserUse_LOCAL,battery_level,0.99,0.0077,0.9677,0.0074
BrowserUse_LOCAL,battery_level,0.86,0.0077,0.9984,0.0077
BrowserUse_LOCAL,battery_level,0.85,0.0077,0.9984,0.0077
BrowserUse_LOCAL,sec-fetch-site,same-site,1.0,0.0,0.0
BrowserUse_LOCAL,resOverflow_errorStacklength,873,0.5385,0.6677,0.3596
BrowserUse_LOCAL,resOverflow_errorStacklength,1008,0.3,0.7968,0.239
BrowserUse_LOCAL,resOverflow_errorStacklength,819,0.1538,0.9024,0.1388
BrowserUse_LOCAL,resOverflow_errorStacklength,1074,0.0077,0.9274,0.0071
BrowserUse_LOCAL,window_inner_width,1848,1.0,0.9984,0.9984
BrowserUse_LOCAL,connection-js,SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,alt-used,MISSING,1.0,0.0153,0.0153
BrowserUse_LOCAL,userAgent-js,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",1.0,0.7556,0.7556
BrowserUse_LOCAL,detailChrome_sendMessage,59,1.0,0.229,0.229
BrowserUse_LOCAL,hasChrome,True,1.0,0.1363,0.1363
BrowserUse_LOCAL,connection-js_rtt,100,0.7923,0.6984,0.5533
BrowserUse_LOCAL,connection-js_rtt,150,0.0923,0.8403,0.0776
BrowserUse_LOCAL,connection-js_rtt,0,0.0923,0.9218,0.0851
BrowserUse_LOCAL,connection-js_rtt,50,0.0231,0.8363,0.0193
BrowserUse_LOCAL,permissions,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,connection-js_downlinkMax,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,cdn-loop,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,audioContext_state,suspended,1.0,0.4298,0.4298
BrowserUse_LOCAL,multiMediaDevices,SUPPORTED,1.0,0.0024,0.0024
BrowserUse_LOCAL,detailChrome_runtime,NOT_SUPPORTED,1.0,0.229,0.229
BrowserUse_LOCAL,"videoFormats_video/ogg; codecs=""opus""",probably,1.0,0.1363,0.1363
BrowserUse_LOCAL,permissions_camera,denied,1.0,0.8,0.8
BrowserUse_LOCAL,multiMediaDevices_webcams,1,1.0,0.2395,0.2395
BrowserUse_LOCAL,permissions_accelerometer,denied,1.0,0.8,0.8
BrowserUse_LOCAL,resOverflow_errorMessage,Maximum call stack size exceeded,1.0,0.1363,0.1363
BrowserUse_LOCAL,userAgentData_model,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,videoFormats,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,screen_pixel_depth,24,1.0,0.25,0.25
BrowserUse_LOCAL,user-agent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",1.0,0.7556,0.7556
BrowserUse_LOCAL,audioFormats,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,screen_availWidth,1848,1.0,0.9984,0.9984
BrowserUse_LOCAL,navigator_properties,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,permissions_microphone,denied,1.0,0.8,0.8
BrowserUse_LOCAL,webDriverValue,False,1.0,0.3742,0.3742
BrowserUse_LOCAL,sec-fetch-dest,empty,1.0,0.0,0.0
BrowserUse_LOCAL,screen_availTop,27,1.0,0.9984,0.9984
BrowserUse_LOCAL,window_outer_width,1848,1.0,0.9984,0.9984
BrowserUse_LOCAL,battery_ondischargingtimechange,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,audioFormats_audio/aac,probably,1.0,0.1363,0.1363
BrowserUse_LOCAL,x-forwarded-proto,https,1.0,0.0,0.0
BrowserUse_LOCAL,gyroscope,True,1.0,0.1363,0.1363
BrowserUse_LOCAL,accept,*/*,1.0,0.0403,0.0403
BrowserUse_LOCAL,userAgentData_platformVersion,MISSING,1.0,0.1782,0.1782
BrowserUse_LOCAL,screen_availHeight,1053,1.0,0.9984,0.9984
BrowserUse_LOCAL,languages-js,"en-US,en",1.0,0.2968,0.2968
BrowserUse_LOCAL,audioFormats_audio/mpeg,probably,1.0,0.1363,0.1363
BrowserUse_LOCAL,platform,Linux x86_64,1.0,0.2782,0.2782
BrowserUse_LOCAL,sec-ch-ua-mobile,?0,1.0,0.1363,0.1363
BrowserUse_LOCAL,timezone,-60,1.0,0.4185,0.4185
BrowserUse_LOCAL,accept-language,"en-US,en;q=0.9",1.0,0.2242,0.2242
BrowserUse_LOCAL,sec-ch-ua-form-factors,MISSING,1.0,0.0403,0.0403
BrowserUse_LOCAL,content-type,application/json,1.0,0.0,0.0
BrowserUse_LOCAL,userAgentData_platform,Linux,0.6923,0.6056,0.4193
BrowserUse_LOCAL,userAgentData_platform,MISSING,0.3077,0.5677,0.1747
BrowserUse_LOCAL,detailChrome_webstore,NOT_SUPPORTED,1.0,0.1363,0.1363
BrowserUse_LOCAL,audioContext,SUPPORTED,1.0,0.0,0.0
BrowserUse_LOCAL,signature-agent,MISSING,1.0,0.0524,0.0524
BrowserUse_LOCAL,permissions_payment-handler,denied,1.0,0.8,0.8
BrowserUse_LOCAL,navigator_properties_total,79,1.0,0.4685,0.4685
BrowserUse_LOCAL,detailChrome_connect,55,1.0,0.229,0.229
BrowserUse_LOCAL,sec-fetch-user,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,battery_onlevelchange,MISSING,1.0,0.0,0.0
BrowserUse_LOCAL,etsl,33,1.0,0.1363,0.1363
BrowserUse_LOCAL,vendor,Google Inc.,1.0,0.1363,0.1363
BrowserUse_LOCAL,client_width,1817,0.6923,0.9984,0.6912
BrowserUse_LOCAL,client_width,1832,0.3077,1.0,0.3077
BrowserUse_LOCAL,resOverflow_errorName,RangeError,1.0,0.1363,0.1363
BrowserUse_LOCAL,permissions_clipboard-read,granted,1.0,0.8,0.8
BrowserUse_LOCAL,window_inner_height,966,1.0,0.9984,0.9984
BrowserUse_LOCAL,connection-js_downlink,1.6,0.1846,0.9169,0.1693
BrowserUse_LOCAL,connection-js_downlink,1.7,0.1769,0.9347,0.1654
BrowserUse_LOCAL,connection-js_downlink,1.55,0.1538,0.9008,0.1386
